id,genre,track_name,artist_name,valence,energy;
3kjsitsCuMB2RCDWSUtA10,anime,IN MY WORLD,ROOKiEZ is PUNK'D,0.707,0.98;
47aRzLvlJoQmBFMQRyQtRV,anime,キラキラ!プリンセス☆ミ,ハッカドール3号(山下七海),0.687,0.988;
4xvfH6Gl07mbwK0lCjt8lD,anime,ミライノナマエ,i☆Ris,0.338,0.993;
3m5o3tt0Gv6H2QaQmXQ9zH,anime,紙ひこうき風になった,はなこ&ヒバリ(CV.花守ゆみり&白石晴香),0.307,0.195;
74zUgoDZNldMznNriKRa3N,anime,believe ~instrumental~,Kalafina,0.378,0.918;
4ik1x1gEdviqFRsKxsRAdy,anime,ひらひら ひらら,ClariS,0.793,0.753;
0dHmtpid59y9zgBbDWqvHl,anime,Hikari,Wataru Hatano,0.643,0.945;
4JmmarKNhZgLolOmN20mJS,anime,花雪,smileY inc.,0.539,0.972;
4uh089oask29qlBk16pF4x,anime,春夏秋冬ハッピーデイズ♪ - ヒビキレンver.,ヒビキ(CV.山村響),0.871,0.902;
4KW6NQOebHXQsqnCTZq5V7,anime,database,MAN WITH A MISSION feat. TAKUMA,0.791,0.971;
63j3xZ2N6VuvRCTRiAHqbh,anime,終わらないティーパーティー,かと*ふく,0.676,0.895;
5dI3N3YCNaQJxL3U9f2oMg,anime,border,ClariS,0.426,0.941;
3U7EHMXg21hYDJrywfPkBq,anime,LOVE TEARS,Luna Haruna,0.759,0.936;
6nhKN071P71YddOZUkPV6b,anime,Body Rock,Prizmmy☆,0.65,0.942;
4Eq2oh2HcRnmxEoJzddu0v,anime,ハートリアライズ - Instrumental,Tia,0.404,0.954;
7wWrsUq7ha4kanXPxHv17r,anime,Goin'on,i☆Ris,0.394,0.917;
43pqYa60YtwRnBnBMTTndT,anime,INNOCENCE(Live at 渋谷公会堂),Eir Aoi,0.413,0.989;
5sjoJa0YmBCCPMrBPsBMge,anime,Departure!,Yoshihisa Hirano,0.483,0.93;
3Y3bd2zS08CId3s9g2jmLC,anime,君だけの守護騎士(エクソシスト),Lindo Tachibana,0.768,0.942;
"1ATGnyf0zStMofgOFSWXkf,anime,止まらない未来,""Wake Up, Girls!"",0.9,0.899";
5IPaGvxQmoL60m5i0eRz8n,anime,Reflect,ClariS,0.507,0.912;
1UUHZEZLRkeM9ocX4x2bix,anime,Best Friend - Live ver.,Prizmmy☆,0.461,0.807;
"49xNhEJXBCPYvt54wmyxjT,anime,""Key -bring it on, my Destiny-"",Lenny code fiction,0.537,0.979";
20Qc7F8QYJigeL41Y5YL3S,anime,Door,EGOIST,0.0814,0.336;
1deyspHwRUXonRoBZ8eSCZ,anime,おジャ魔女カーニバル!!,i☆Ris,0.88,0.953;
7iM01w8oSZ3tv9wfEW46eo,anime,moonfesta~ムーンフェスタ~ instrumental,Kalafina,0.277,0.55;
1cFogni69OnBqJofDniUAu,anime,BRAND NEW WORLD,D-51,0.606,0.97;
5bnvpjRwuzQOc1x0wOGCeJ,anime,Chase for Dream,Tatsuyuki Kobayashi,0.58,0.952;
0q0HgTVk2QIYdSMZbBMdyO,anime,Brave Shine,Aimer,0.525,0.881;
39UjbFXxoUflkUcPaD0zBb,anime,nayuta gride,Eir Aoi,0.73,0.881;
37tWjGn14vfbQpicCjj9nX,anime,Smooth & Easy,Prizmmy☆,0.528,0.927;
1mvAA0BEvMjDD2M42iP904,anime,ミカヅキ,Sayuri,0.369,0.875;
3MM24uMel1rpotRpal0noW,anime,走り出したencore,島田真夢(CV:吉岡茉祐),0.575,0.904;
1h25dS1UKqJ1FRI1E9Hqfy,anime,All Alone With You (TV Edit),EGOIST,0.532,0.423;
6c78bqBz2YmDKeA5MG6NP4,anime,春想の街,Mashiro Ayano,0.551,0.822;
2n39h2BYQsVxbdMla1pM7q,anime,覚醒のAir,Wataru Hatano,0.57,0.978;
1VotXICfaGBeWMYIROZTXu,anime,fairytale,Kalafina,0.0787,0.316;
6JGo7TC0CsqLTMVX5gJAtZ,black-metal,Carpathian Forest,Carpathian Forest,0.286,0.869;
21wDrbjY1QMwJDsFPtaG1Q,black-metal,Through The Belly Of Damnation,Marduk,0.0859,0.996;
3RXOnHSXQxydRJzZ2IMgHL,black-metal,Colossal Voids,Fen,0.224,0.833;
6sKBcinDWuHA05KZ5K3SP1,black-metal,Frost,Enslaved,0.0538,0.255;
7C1lX58IT7Frt762UH0SNU,black-metal,The Shrine of Mad Laughter,Deathspell Omega,0.0398,0.946;
5mbA2IlhVzj6fQ2yj9js6s,black-metal,Chess With The Abyss,Dimmu Borgir,0.196,0.98;
49IZXkHnmWo8GSryCaN8tb,black-metal,With Ravenous Hunger,Satyricon,0.134,0.917;
0mUjCSRtXbLSpRw0Y7xgoT,black-metal,Die Liebe Nerpus,Burzum,0.505,0.224;
0K8HfwKGBtjTZz6MjkuErH,black-metal,Du ville ville Vestland,Taake,0.0392,0.996;
1AfLXHuyOCgynEzeOBEbkh,black-metal,Martyrium,Windir,0.139,0.866;
0p7avszsZLokO1whsgNv8G,black-metal,In Death's Embrace - Live,Dimmu Borgir,0.0368,0.975;
6C4rlLs6IlTlPspyo3wxW5,black-metal,793 (Slaget Om Lindisfarne),Enslaved,0.0364,0.912;
43v28wFIMhBxkHShTA7hNV,black-metal,Aneuthanasia,Gorgoroth,0.323,0.992;
3AHm9YdMDhM9PKFqkHmb98,black-metal,Demigod,Behemoth,0.0715,0.984;
65ctx4YGWEn3QDYrxSSAoo,black-metal,Across the Vacuum,Darkthrone,0.0386,0.995;
3Ju8tUFLIMOVAVzmglhyWK,black-metal,Storm of the Antichrist,Watain,0.0747,0.988;
3vrxTCAEKTKQ4vCGJfOEI1,black-metal,Nexion 218,Dissection,0.18,0.717;
4ayNgc8FQDLCtRzXtXEJWT,black-metal,Motpol,Taake,0.0397,0.978;
1DLqcWmrPeLNZf9sCoOXRF,black-metal,Mother North,Satyricon,0.201,0.88;
2Tqc17hBRnD9TxQ7WouMIt,black-metal,Hunnerkongens Sorgsvarte Ferd Over Steppene,Dimmu Borgir,0.162,0.881;
1SOcy2ih1UUipdmIfcmrh4,black-metal,Intro,Immortal,0.0393,0.615;
5IZHpZCVn1GnoPlODpsfmx,black-metal,Lost Wisdom,Burzum,0.182,0.71;
2EzVKCIL9oxvRDuqkx1yRF,black-metal,Assassins,Nachtmystium,0.0306,0.983;
2qAGjsUqNoaPei5W5dOigP,black-metal,Holy Inquisition,Marduk,0.0837,0.896;
04nS2ilQopx5fVW5gRZv5d,black-metal,Lord of the Storms - Wrath of the Tyrant EP,Emperor,0.0399,0.945;
5cUCG5g7pUvHnoYbI9Rv6W,black-metal,Funeral In Carpathia,Cradle Of Filth,0.105,0.929;
744QCvAlDJ79jgBsbcr5pq,black-metal,The Blacksmith And The Troll Of Lundamyri,Windir,0.179,0.963;
6Qk0gW5M6kRmFycEjAUiLK,black-metal,Pure Holocaust,Immortal,0.0309,0.948;
0CSnzEZnVddmquNlVrdjTD,black-metal,Into Infinite Obscurity,Dissection,0.741,0.157;
6ixJuMvi8lofwCPSTOmlar,black-metal,Vinder Fra En Ensom Grav,Dimmu Borgir,0.105,0.865;
5JQJFtmq1NxX1hTFfLg4TT,black-metal,Inno A Satana,Emperor,0.0626,0.912;
7fRa8ioyy1EBL5VkHk3mUf,black-metal,Bread of Bitterness,Deathspell Omega,0.0742,0.933;
4449HGJgrbopjejsn2gFMd,black-metal,Begravelsesnatt,Gorgoroth,0.0504,0.98;
6OhA01bgHdHUKrqshv7PLH,black-metal,The Secrets Of The Black Arts,Dark Funeral,0.0394,0.95;
7Fmkn8KdtyLgwspgrWp3I7,black-metal,De Underjordiske,Darkthrone,0.0359,0.992;
21Er6pcZtHmLE3DgK6pvp9,black-metal,Clouds,Enslaved,0.22,0.927;
7AJrPnFvJ51NzZbyFJZ3bH,black-metal,Tomhet,Burzum,0.0383,0.0291;
00cZea3EmGSAVhUnwvrhqX,black-metal,The Insight And The Catharsis,Dimmu Borgir,0.0489,0.947;
48EgPyGHDxWJe07hHYvl67,black-metal,Dusk and Her Embrace,Cradle Of Filth,0.254,0.928;
7f6qoTjvNbTdGVIwuLCwuu,black-metal,To the Death (Under the King),Darkthrone,0.0358,0.945;
1MGSbE4IoSOdRAiqBZpfiS,black-metal,The Crying Orc,Burzum,0.459,0.451;
1pNqnj1ympoWWNR1qEpHKo,black-metal,Profetens Åpenbaring,Gorgoroth,0.0352,0.993;
0D7Hr4KYSmmszFsTjwIdhH,black-metal,Funeral Dawn,Marduk,0.221,0.71;
19BzVRgeqeNovo6x68jwtw,black-metal,Black Lava,Satyricon,0.278,0.828;
4XDaJPLGKGm43T640r8pwy,black-metal,Conquer All,Behemoth,0.256,0.936;
5s5q1YUpkTSseqacmahFyl,black-metal,Tyster På Gud,Darkthrone,0.0398,0.996;
14cfUCGzw2aNtiFXQHeJts,black-metal,The Foreshadowing Furnace,Dimmu Borgir,0.0583,0.971;
0y8KkDMHTLwgkgp6zeBqiC,black-metal,Shores In Flames,Bathory,0.0938,0.876;
"6zFnBj54z3UOJTCZcUJ4Gb,black-metal,""Fever, Flames and Hell"",Carpathian Forest,0.265,0.576";
0oospf2yXNBmTMV8niWPCJ,black-metal,World Of Blades,Marduk,0.127,0.922;
0l4s9ze0CrQfOiE8jaMs1H,bluegrass,Out Of The Woods,Nickel Creek,0.249,0.316;
1gCE4LxErCB25MSERdLCZX,bluegrass,Shady Grove,Jerry Garcia,0.955,0.378;
"5tePn9lOIMHfFaqoTxFrio,bluegrass,""Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack"",Various Artists,0.549,0.166";
40WX3YTT7hF6Q8mNdCnjw2,bluegrass,Southbound,Yonder Mountain String Band,0.654,0.76;
7rQZBa7ftCF9cNsLkl9ROk,bluegrass,The Great Remember (for Nancy),Steve Martin,0.398,0.321;
0dhjjrn6S6tWWh6Uss991h,bluegrass,The Seventh Girl,Bella Hardy,0.488,0.425;
1h70a8Y5zpIMhaoMYaVtri,bluegrass,Gravity,Alison Krauss & Union Station,0.19,0.304;
1tlINlCiIrAkxoKR2tEAzm,bluegrass,Same Ol' River - Live,Sam Bush,0.67,0.718;
2inVe58mirMXn5ytaujri2,bluegrass,Blackbird,Pickin' On Series,0.492,0.277;
"7HFz0Jpqw016vlT7gdgl7v,bluegrass,""Indian War Whoop - From “O Brother, Where Art Thou” Soundtrack"",Various Artists,0.426,0.416";
6taWSlqg6POIlMrYnvlc2o,bluegrass,Tow,The Devil Makes Three,0.852,0.547;
240nIR3icj8VINICPWOiEJ,bluegrass,Lonesome Goodbye,The Steeldrivers,0.442,0.362;
2ZqUTBPNpTd4oYGblzLpKX,bluegrass,The Ballad of Jed Clampett (with The Foggy Mountain Boys),Various Artists,0.951,0.56;
6KjJGpDZ4wdshirWmqBcT3,bluegrass,The Devil Went Down To Georgia,Various Artists,0.948,0.563;
6rlYDnwoU2ic90NUAzh0Xx,bluegrass,Fork In The Road,The Infamous Stringdusters,0.917,0.706;
2FvquKF0p5pDUh4OJ0u72L,bluegrass,Do Wrong Right,The Devil Makes Three,0.875,0.656;
4NgHCEYBTA4ZzYa2tzOYyy,bluegrass,Watch 'At Breakdown,Chris Thile,0.559,0.47;
6p56dKVtLvyEPPZyohBdxv,bluegrass,Hundred Dollars,Punch Brothers,0.818,0.61;
2LHpbke1zUVT8xLlplZN0j,bluegrass,Shady Grove,Doc Watson,0.944,0.509;
15LqIvhk4CHyMW9O0JaQWT,bluegrass,Goodye Old Pal,Bill Monroe & His Blue Grass Boys,0.812,0.383;
6eRUCDfXdaRrpieIQPd1qO,bluegrass,Diamond Joe,Sam Bush,0.94,0.699;
4paa6fFGnUOmohBmoCzmdx,bluegrass,High On the Mountain,The Del McCoury Band,0.801,0.458;
1TE5fjEZttPqAtPsTLK8vv,bluegrass,Earl's Breakdown,Flatt & Scruggs,0.973,0.668;
0H7ROR8cZTsh6YUgnlqjM2,bluegrass,Ghosts Of Mississippi,The Steeldrivers,0.58,0.723;
3XcwU9EWnxMJ9NH5OhEuVl,bluegrass,New York City,Punch Brothers,0.439,0.703;
5o9HuQiiwXxGSx6uD7JrBJ,bluegrass,Rabbit in the Log,Chris Thile,0.905,0.732;
7fLDLHqWDzwJitppvtOBBx,bluegrass,Separate,Trampled by Turtles,0.793,0.609;
5KMWwtJv3Ll2ROZfMerQs0,bluegrass,Same Old Train,Various Artists,0.377,0.601;
03gGMYDqet60MCJjjvfFUN,bluegrass,Uncle Pen,Bill Monroe & His Blue Grass Boys,0.8,0.451;
490VPBUaXlSqNM0y5zP7H5,bluegrass,Words Unspoken,Steve Martin,0.535,0.524;
6iBwnx1B9UcAaGP3qdFrF1,bluegrass,Cheap Reward,The Devil Makes Three,0.895,0.563;
2PYQC1N8W6DFeu1NWW6HKX,bluegrass,D.O.A.,Pickin' On Series,0.476,0.453;
1e8e7hIST31biEls05NZzD,bluegrass,Timshel,Mumford & Sons,0.0885,0.256;
4dp5Wv6ihYCW7PlTyZpEep,bluegrass,Wayfaring Stranger,Various Artists,0.437,0.187;
4HfzDyaaSa5HCpWucRSF8i,bluegrass,The Ballad Of Love And Hate,The Avett Brothers,0.349,0.22;
109p1Flkzuu5lc6BHQiym3,bluegrass,I Don't Have to Live This Way,Alison Krauss & Union Station,0.718,0.577;
0oWI7xShOO1FFpNWzmOWVT,bluegrass,Quarter Chicken Dark,Various Artists,0.314,0.19;
6SOiQn7D7sC2VbdvhsTaop,bluegrass,Another Man Done Gone,Carolina Chocolate Drops,0.19,0.0595;
0RUCjCfG15Z7i9xUOIE3vS,bluegrass,I'll Stick Around,Pickin' On Series,0.514,0.637;
0LznsInUxUCdO0WSsT8KH6,bluegrass,We Can Work It Out,Crooked Still,0.692,0.463;
33e9HtOfO1ye1h8xQ7Foc9,bluegrass,The Cave,Mumford & Sons,0.345,0.499;
79b5Zdvhcj9bSbc0XIWhzq,bluegrass,Carry Me Back to Virginia (from 'Carry Me Back' Album),Old Crow Medicine Show,0.96,0.921;
03qqYgAi4ZzrElmB5p8PKh,bluegrass,River Of Death,Bill Monroe & His Blue Grass Boys,0.88,0.357;
2JkGVl5wabVVsGRYGjooP9,bluegrass,Sarah Jane And The Iron Mountain Baby,Steve Martin,0.768,0.598;
6XvMLLAyNZaAXFvEpFDH4M,bluegrass,Float On,Pickin' On Series,0.714,0.682;
1itPoTMdryCStxmSrZXeSN,bluegrass,How's The World Treating You,Alison Krauss,0.273,0.257;
0vxAkJOrHSnzVfRTp8muGP,bluegrass,Sorry,Trampled by Turtles,0.716,0.72;
1KbHZmi6jIIUj3nIg0m70o,bluegrass,Come Back Darling,Earl Scruggs,0.868,0.513;
7iy7xGtQY1jcSIJRLk2cNg,bluegrass,Brakeman's Blues,Chris Thile,0.882,0.655;
0HQ4ryBHbjjJomY6F6x8c5,bluegrass,Moon Man,The Infamous Stringdusters,0.371,0.741;
0v6tG0HoAHiluZAeany7oU,blues,Call It Stormy Monday,Albert King with Stevie Ray Vaughan,0.594,0.729;
"1oVyEd2kMTLT1BpZVYMYFL,blues,""It's A Man's, Man's, Man's World - Mono"",James Brown,0.535,0.403";
125et00BL36tXeZqE22r4M,blues,Stang's Swang,Stevie Ray Vaughan,0.514,0.471;
6gShaExiRWNcqERHI21bfo,blues,You Can't Judge A Book By It's Cover,Willie Dixon,0.939,0.33;
0tWfy6tlwp5jy934GLJXBJ,blues,I Feel Free,Cream,0.465,0.427;
5RFUZa26V6iaY7bFrJp6EV,blues,Fire,Jimi Hendrix,0.567,0.942;
2zEjBanY9VohLNb0tL4CQf,blues,Smile at Me,Howlin' Wolf,0.744,0.471;
6m9aTQU6eMX3ZXzCV3PRKk,blues,Sweet Little Angel,B.B. King,0.49,0.501;
1oLVPN07o3aAgKAVWjhRRn,blues,I'm Cryin',Stevie Ray Vaughan,0.93,0.653;
10XauCvE5sqohVPfzBlrEZ,blues,My Baby I've Been Your Slave,Various Artists,0.652,0.17;
3LkhowDvQ0ky3LQ5L6TLFk,blues,Got My Mojo Working - Live,Muddy Waters,0.373,0.939;
2Vi98QoGNjD33j9EffSWFZ,blues,Something Inside Of Me,Elmore James,0.401,0.331;
1LEacXCo9v6TtcAiOpehWc,blues,Wang Dang Doodle,Howlin' Wolf,0.76,0.906;
40NZobC8kyAi9RgVYS0Bn9,blues,I Shot The Sheriff,Eric Clapton,0.666,0.766;
6Ym6k8hxEi5ytfLwbMHW0T,blues,Devil Got My Woman,Skip James,0.29,0.223;
3pDtK3eBB1JmAOW6wNZQbB,blues,Boot Hill - 1989 Version,Stevie Ray Vaughan,0.895,0.697;
13Uhx1f7emflh1XHhDnNst,blues,Rolling Stone - Remastered,Muddy Waters,0.353,0.0293;
6kHWGVOuGXaIJRB4lX7OZ8,blues,Don't Owe You a Thang,Gary Clark Jr.,0.382,0.944;
4VSRpqVJn9dnBRMX342il4,blues,Don't Answer The Door,B.B. King,0.255,0.519;
0BrmbJnPYcd7gnvLYqxw0r,blues,What Kind Of Woman Is This?,Buddy Guy,0.882,0.586;
0qBZyToEFxvVhcMnYPZqgm,blues,Look On Yonder Wall,Elmore James,0.868,0.728;
1jIerjgmmIjYoiRaf0DaM0,blues,The Ballad of John Henry,Joe Bonamassa,0.18,0.567;
6szxWtYhIKVz7lChhHkpwf,blues,Death Letter,Son House,0.816,0.644;
54nkY5drz9k6z7M5EfbUqc,blues,Got The Bottle Up And Gone,Various Artists,0.856,0.294;
"4IfZnzMP4MS44OKkGYdWSm,blues,""Say What! - Live at Montreux Casino, Montreux, Switzerland - July 1985"",Stevie Ray Vaughan,0.611,0.95";
48EivuFxa3imcUL30UnPVL,blues,Alabama Bound,Lead Belly,0.918,0.484;
61dAmAxris3oZ36rhrIURJ,blues,Reet Petite - from the Hootenanny 2010,Jools Holland,0.962,0.921;
7kWnlMFFXJLN1TOvYT8MoV,blues,You Know I Love You,B.B. King,0.235,0.363;
46YpQu1HB7pdKYgrzz9KOZ,blues,I Didn't Know,Howlin' Wolf,0.761,0.856;
4BYGxv4rxSNcTgT3DsFB9o,blues,Purple Haze,Jimi Hendrix,0.434,0.898;
"0AE1Ymr9Cjam8BLt5FcTRO,blues,""Texas Flood - Live at Montreux Casino, Montreux, Switzerland - July 1982"",Stevie Ray Vaughan,0.349,0.515";
7CxPQyJOYF2LSprk6iPDmX,blues,Fattening Frogs For Snakes,Sonny Boy Williamson II,0.754,0.75;
6T8qnBbc2rxlWLiweD1e5M,blues,Blue Ridge Mountains,Fleet Foxes,0.272,0.446;
1xiC0S5ArI50Rnson6KOcE,blues,Double Crossing Time - Mono,John Mayall & The Bluesbreakers,0.574,0.596;
4kArRP81aM3pwNbinPmX0C,blues,Crawling King Snake,John Lee Hooker,0.514,0.209;
4cZ9kv4VlSguOUSdgA1WhT,blues,Right Next Door (Because Of Me),The Robert Cray Band,0.814,0.504;
48yOW2e3ONxgllr7emYL97,blues,Pay the Band,Buddy Whittington,0.41,0.791;
1wpluA2lzSyXIe3aicsUUy,blues,That Ain't the Way to Do It,B.B. King,0.554,0.628;
6gNqTbfiinrGDjgrp3vdCR,blues,My Home Is In The Delta,Muddy Waters,0.383,0.148;
7a014uMHF3nlqzXCxV551C,blues,Soulshine,Allman Brothers Band,0.559,0.556;
1sf0AJJaXd1ZBlC2DoXsBx,blues,Mustang Sally (feat. Jeff Beck),Buddy Guy,0.793,0.86;
7nVzOpFNZVFZtbq3OGJHX9,blues,Sexual Healing,Marvin Gaye,0.717,0.602;
4pdLyulbYLCrPmDzWWeJIZ,blues,I've Been Loving You Too Long,Otis Redding,0.152,0.246;
7zto61V8ySp03Qi6X1LU2X,blues,Tin Pan Alley (AKA Roughest Place in Town),Stevie Ray Vaughan,0.168,0.0968;
4fQMGlCawbTkH9yPPZ49kP,blues,Green Onions,Booker T. & the M.G.'s,0.912,0.514;
0h1GQXLDD4TvQ8WrZMe7kB,blues,Cajun Moon,J.J. Cale,0.892,0.631;
3dOAXUx7I1qnzWzxdnsyB8,blues,Lonely Boy,The Black Keys,0.607,0.872;
5qEo2fMErPaePE6EMT2mjR,blues,Onions,John Lee Hooker,0.826,0.615;
6mGy6bzPJ6hrgPnVJZCEd4,blues,Crossroads - 2008 Remaster,Ry Cooder,0.744,0.736;
1n3dDsor0ud7Q4JEhDxnMd,blues,Empty Arms,Stevie Ray Vaughan,0.651,0.859;
698D2Q9wqvPAUTVutVoQDO,bossanova,Ainda Mais Lindo,Marcos Valle,0.585,0.409;
7EV9DlJQ67pGsPGpLXioKC,bossanova,Corcovado - Quiet Night,Palmyra & Levita,0.238,0.148;
03Zh6fRuH4R1R3auuMEWFn,bossanova,Batida Diferente,Eddy Palermo,0.37,0.531;
1xi7xeR72i3EsUxYzPwsVe,bossanova,Quando Chegares (When You Arrive),Carlos Lyra,0.383,0.137;
2smDFoFxw2AF4vsWqmwyPy,bossanova,Bocoché,Vinícius de Moraes,0.629,0.501;
6bW05bCdSi895piFMdjTla,bossanova,Desafinado,Joao Gilberto & Astrud Gilberto,0.67,0.0622;
2qvDTgPPZLPE2VRq71P9b7,bossanova,Canto de Ossanha,Bossa Jazz Trio,0.436,0.643;
1hT1WoYp4BRu4T1JJ9YYAy,bossanova,Corcovado,Nara Leão,0.296,0.153;
5Jc51wZ0EppolpUMFTOLRl,bossanova,Balança (Não Pode Parar!),Bossacucanova,0.768,0.942;
6yOD1Iqs8ca5FeaCLzKtpl,bossanova,Dia Da Criação,Vinícius de Moraes,0.354,0.244;
2q2zY86Y2PXHDeM3Kz2BkY,bossanova,Chega De Saudade,Toquinho,0.763,0.627;
5C4mopQkessseIowhZnWlJ,bossanova,Barquinho de Papel (Little Paper Boat),Carlos Lyra,0.419,0.102;
4CtNZVKo9fOxlWDmDdMhQQ,bossanova,Madrugada,Miúcha,0.093,0.218;
52IbMh9sgVaMzRu2yIaNy2,bossanova,Moon River,Laurindo Almeida and The Bossa Nova All Stars,0.828,0.321;
6RGqbU6S9OGOQlhWN5n8aN,bossanova,Adeus América,Bossacucanova,0.931,0.781;
4C7vOrQUW2d1zUDdHNyjEA,bossanova,Melancia e Coco Verde,Vinícius de Moraes,0.545,0.466;
0unWkZkMqiITfe4PrXQZNS,bossanova,Telephone Songs,Joao Gilberto & Astrud Gilberto,0.867,0.296;
5j8ni90V3SeL5oWmeXXF9c,bossanova,Samba de Orly,Chico Buarque,0.92,0.598;
6lWhNN41RbDqzP5kHzXlCk,bossanova,Desafinado,Laurindo Almeida and The Bossa Nova All Stars,0.778,0.319;
0DSaeEem6WZzZXCmWFkE3n,bossanova,Corcovado,Toquinho,0.506,0.512;
05c0xQt46QZBFQs32W5dZB,bossanova,Tomara,Vinícius de Moraes,0.827,0.541;
2g7Wj0rhhBV9Enk7RXOKh8,bossanova,Caminho do Mar,Dori Caymmi,0.637,0.509;
56PDYf2Ph8JYYUGx9npsaD,bossanova,Garota De Ipanema,Nara Leão,0.416,0.224;
6d3hPBLKPke9Pn00QffgMs,bossanova,Coisa Mais Linda (Most Beautiful Thing),Carlos Lyra,0.209,0.361;
5H9Qw4EwuEzElq6ihi4LS0,bossanova,E Vem o Sol,Marcos Valle,0.677,0.425;
2KQiFuMzicZJxTuKjptIk3,bossanova,Boato,Elza Soares,0.792,0.4;
7v5AtMrO3EMcWZfzRik0s8,bossanova,Lamento de Negro,Bola Sete,0.279,0.265;
79BModC6HzLrzEJeOKv0Jn,bossanova,It Might As Well Be Spring,Joao Gilberto & Astrud Gilberto,0.337,0.154;
6W8XHqFU9sbBEyi8FxCCs0,bossanova,Deixa a Menina,Bossacucanova,0.698,0.813;
4tu5i3x9Uv5h6Z7QQRlPvi,bossanova,Veja a Beleza,Ale Vanzella,0.561,0.588;
12YhHmx0qGK7iwsupo5mVc,bossanova,Brisa do Mar,Wanda Sá,0.609,0.32;
35ewuwYGh62Q2ij7Ca2nRd,bossanova,Wave,Eddy Palermo,0.624,0.488;
2vdiEq7UjuSWZjhUCw0obZ,bossanova,So Danco Samba,Joao Gilberto & Astrud Gilberto,0.751,0.259;
69wZAsbchNjm7n82KqCtEn,bossanova,Faltando Um Pedaço,Rosa Passos,0.163,0.185;
3pwM2q78uzDxjVDMPBYDwg,bossanova,Bye Bye Brasil,Chico Buarque,0.475,0.367;
7amGaJo29GAfA1hVyrlcFG,bossanova,Meditação,Nara Leão,0.527,0.408;
4l5gY5slYSwcDTeLgwNN3d,bossanova,Maria Ninguém (Maria Nobody),Carlos Lyra,0.482,0.178;
4rmnnLDukLAvB577Hgptb9,bossanova,Coisa Mais Linda,Toquinho,0.444,0.477;
6sYXo7srX9Q7ZOr2edAr4F,bossanova,Original Joe's,Bola Sete,0.863,0.465;
5J7VLme8txWolqF4YZxehW,bossanova,A Mãe D'água e a Menina,Dori Caymmi,0.451,0.177;
1oVpkzGOrXzvyCoAabQ6Ae,bossanova,E Luxo So,Joao Gilberto & Astrud Gilberto,0.783,0.275;
5vVmSFSzXfon0FonU1MtgB,bossanova,Chega De Saudade,Nara Leão,0.414,0.246;
6duCSt04wFujVGFbIBO4JQ,bossanova,Mais Um Adeus,Vinícius de Moraes,0.627,0.568;
0Y8J9GJ1rEHidrtcNxsh8e,bossanova,Words,Bebel Gilberto,0.103,0.0886;
3wXAfdNgLc6UzhHpHH5Cr8,bossanova,As Polegadas de Mulata,Elza Soares,0.86,0.397;
3IrkLFBJvOsBTceUQ7cnEH,bossanova,Sublime Tortura,Miúcha,0.161,0.0923;
4P9stZZEzc1dRsktEyOfVM,bossanova,Sonho de Um Carnaval,Bossa Jazz Trio,0.406,0.683;
5V6664ZKXGxiTYSKHZ9jlJ,bossanova,Antonico,Gal Costa,0.313,0.0186;
6PnMx19m4GdlTqZtf0Z8zn,bossanova,Se Olhar Pra Mim,Ale Vanzella,0.43,0.806;
2wVFs7GK33kH4eR5d6eSiX,bossanova,Berimbau,Zimbo Trio,0.303,0.414;
2IFVgmtIwyg2AmWV6yZJqT,brazil,Deixa A Vida Me Levar,Zeca Pagodinho,0.893,0.774;
1Sq5WIPVCs0fMODkLpFxZL,brazil,The Girl From Ipanema,Kincade,0.746,0.606;
7ATfTQCF4OGSY91yKk42km,brazil,Um Minuto Para O Fim Do Mundo,CPM 22,0.67,0.973;
7IlN4RrC4oILrQJ1xsBM3f,brazil,Hoje Eu Quero Sair Só,Lenine,0.699,0.597;
2WayN4wXOseclKADq2tFTY,brazil,Não Me Deixe Só,Vanessa Da Mata,0.641,0.469;
0PgsB53yhlKs8D19LgYU4i,brazil,Se...,Djavan,0.498,0.392;
7c7lIshGFNbsswNHnyTuvE,brazil,Fui Fiel,Gusttavo Lima,0.77,0.808;
4KbRvdWVR4HtQULIWG3Ipz,brazil,Malandragem,Cássia Eller,0.362,0.523;
1Thcp2JGBWW1edul945eW3,brazil,De Todos os Loucos do Mundo,Clarice Falcão,0.809,0.339;
5YzqxOw9aMssgQ6rebBF4d,brazil,All Star,Various Artists,0.533,0.51;
1XKhDkF8bX5IxMO4QTirvl,brazil,Ne Me Quitte Pas,Maria Gadú,0.44,0.52;
2pvA8uzxL6JDreXscajgON,brazil,Mas Que Nada,Sérgio Mendes,0.882,0.88;
6QFgHM8uU0pqZNX1opZS8N,brazil,Melhor do Que Ontem,Capital Inicial,0.561,0.799;
1eDBpkZgY7p9OBVodcrX9n,brazil,Robocop Gay,Mamonas Assassinas,0.921,0.79;
6mOdAPdACSVkUIyaRPjkAv,brazil,Admirável Chip Novo,Pitty,0.437,0.77;
0Fzuca7Mfj4F9k7Fu4SyrS,brazil,Águas De Marco,Elis Regina,0.79,0.225;
6ttKOudrrD5yjt4saUjhNa,brazil,Faroeste Caboclo,Legião Urbana,0.444,0.549;
2kYAcKRS0NIhMJbHjyMEkZ,brazil,Você de Mim Não Sai - Ao Vivo,Luan Santana,0.516,0.917;
